order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-07162,2023-06-24,2023,Q2,6,June,North America,Canada,Clothing,Shoes,Corporate,6,228.29,1369.74,699.54,670.2,48.93
ORD-02797,2023-06-24,2023,Q2,6,June,North America,Mexico,Office Supplies,Labels,Consumer,14,26.65,373.1,187.74,185.36,49.68
ORD-09758,2023-06-24,2023,Q2,6,June,Europe,Spain,Electronics,Laptops,Consumer,1,506.55,506.55,320.59,185.96,36.71
ORD-01928,2023-06-24,2023,Q2,6,June,Europe,Spain,Clothing,Jackets,Corporate,1,29.53,29.53,12.07,17.46,59.13
ORD-09010,2023-06-25,2023,Q2,6,June,Latin America,Argentina,Furniture,Tables,Corporate,3,642.84,1928.52,1059.42,869.1,45.07
ORD-06101,2023-06-25,2023,Q2,6,June,Asia Pacific,Australia,Electronics,Phones,Home Office,5,632.56,3162.8,2177.85,984.95,31.14
ORD-08242,2023-06-25,2023,Q2,6,June,Europe,United Kingdom,Clothing,Pants,Home Office,6,236.06,1416.36,736.68,679.68,47.99
ORD-00122,2023-06-25,2023,Q2,6,June,Latin America,Chile,Electronics,Phones,Consumer,6,614.7,3688.2,2398.98,1289.22,34.96
ORD-08078,2023-06-25,2023,Q2,6,June,Asia Pacific,China,Furniture,Bookcases,Consumer,12,64.51,774.12,499.08,275.04,35.53
ORD-01996,2023-06-25,2023,Q2,6,June,North America,Mexico,Office Supplies,Labels,Home Office,1,27.43,27.43,12.29,15.14,55.2
ORD-02841,2023-06-25,2023,Q2,6,June,Europe,France,Electronics,Accessories,Consumer,12,350.96,4211.52,2736.72,1474.8,35.02
ORD-07906,2023-06-25,2023,Q2,6,June,North America,Mexico,Office Supplies,Labels,Consumer,12,35.88,430.56,172.68,257.88,59.89
ORD-09356,2023-06-25,2023,Q2,6,June,Europe,United Kingdom,Clothing,Shoes,Corporate,2,168.93,337.86,165.64,172.22,50.97
ORD-03455,2023-06-25,2023,Q2,6,June,Europe,Italy,Electronics,Accessories,Consumer,9,902.24,8120.16,4751.82,3368.34,41.48
ORD-06517,2023-06-25,2023,Q2,6,June,Europe,Spain,Furniture,Desks,Corporate,11,82.24,904.64,495.33,409.31,45.25
ORD-04558,2023-06-26,2023,Q2,6,June,Europe,France,Electronics,Tablets,Consumer,13,1106.41,14383.33,9971.39,4411.94,30.67
ORD-08147,2023-06-26,2023,Q2,6,June,Europe,Germany,Clothing,Jackets,Corporate,2,277.29,554.58,285.9,268.68,48.45
ORD-06151,2023-06-26,2023,Q2,6,June,Asia Pacific,Australia,Furniture,Storage,Home Office,13,112.67,1464.71,761.54,703.17,48.01
ORD-02686,2023-06-26,2023,Q2,6,June,Latin America,Brazil,Furniture,Chairs,Consumer,6,702.79,4216.74,2712.78,1503.96,35.67
ORD-06208,2023-06-26,2023,Q2,6,June,North America,United States,Furniture,Chairs,Home Office,10,192.41,1924.1,1210.8,713.3,37.07
ORD-09859,2023-06-26,2023,Q2,6,June,Europe,Italy,Office Supplies,Binders,Consumer,10,78.03,780.3,406.3,374.0,47.93
ORD-02572,2023-06-26,2023,Q2,6,June,Europe,Italy,Furniture,Tables,Corporate,7,471.22,3298.54,2133.81,1164.73,35.31
ORD-08124,2023-06-26,2023,Q2,6,June,Europe,Germany,Clothing,Shirts,Corporate,14,256.13,3585.82,1720.6,1865.22,52.02
ORD-02078,2023-06-26,2023,Q2,6,June,North America,United States,Office Supplies,Binders,Home Office,9,15.56,140.04,56.34,83.7,59.77
ORD-00602,2023-06-26,2023,Q2,6,June,Latin America,Argentina,Office Supplies,Paper,Home Office,8,24.11,192.88,70.8,122.08,63.29
ORD-03475,2023-06-26,2023,Q2,6,June,Europe,France,Electronics,Phones,Consumer,10,578.91,5789.1,3485.1,2304.0,39.8
ORD-04790,2023-06-26,2023,Q2,6,June,Asia Pacific,India,Electronics,Accessories,Consumer,2,178.3,356.6,241.34,115.26,32.32
ORD-07665,2023-06-27,2023,Q2,6,June,Asia Pacific,Japan,Office Supplies,Envelopes,Consumer,11,68.08,748.88,310.2,438.68,58.58
ORD-00715,2023-06-27,2023,Q2,6,June,Europe,Italy,Office Supplies,Paper,Corporate,5,22.82,114.1,46.05,68.05,59.64
ORD-08356,2023-06-27,2023,Q2,6,June,North America,Mexico,Office Supplies,Pens,Corporate,5,2.12,10.6,4.7,5.9,55.66
ORD-01805,2023-06-27,2023,Q2,6,June,Latin America,Brazil,Furniture,Chairs,Home Office,4,560.73,2242.92,1447.32,795.6,35.47
ORD-04034,2023-06-27,2023,Q2,6,June,Latin America,Brazil,Furniture,Tables,Consumer,7,109.03,763.21,473.06,290.15,38.02
ORD-08507,2023-06-27,2023,Q2,6,June,North America,United States,Electronics,Accessories,Consumer,2,594.31,1188.62,770.58,418.04,35.17
ORD-05832,2023-06-27,2023,Q2,6,June,Europe,France,Furniture,Tables,Corporate,6,495.92,2975.52,1659.3,1316.22,44.23
ORD-05377,2023-06-28,2023,Q2,6,June,North America,United States,Furniture,Bookcases,Corporate,3,560.14,1680.42,950.25,730.17,43.45
ORD-02735,2023-06-28,2023,Q2,6,June,Asia Pacific,China,Furniture,Desks,Corporate,10,775.88,7758.8,4442.8,3316.0,42.74
ORD-05447,2023-06-28,2023,Q2,6,June,North America,United States,Clothing,Shirts,Consumer,4,44.76,179.04,75.92,103.12,57.6
ORD-09467,2023-06-28,2023,Q2,6,June,Europe,Germany,Furniture,Bookcases,Consumer,9,485.37,4368.33,2346.66,2021.67,46.28
ORD-02274,2023-06-28,2023,Q2,6,June,North America,United States,Clothing,Jackets,Corporate,1,180.45,180.45,75.01,105.44,58.43
ORD-08471,2023-06-28,2023,Q2,6,June,North America,United States,Electronics,Tablets,Consumer,6,76.88,461.28,320.28,141.0,30.57
ORD-03362,2023-06-28,2023,Q2,6,June,North America,Mexico,Office Supplies,Labels,Consumer,1,3.02,3.02,1.3,1.72,56.95
ORD-07161,2023-06-29,2023,Q2,6,June,North America,Mexico,Furniture,Storage,Consumer,10,365.16,3651.6,2247.2,1404.4,38.46
ORD-07365,2023-06-29,2023,Q2,6,June,Europe,France,Electronics,Accessories,Home Office,8,1447.99,11583.92,6891.04,4692.88,40.51
ORD-07210,2023-06-29,2023,Q2,6,June,Europe,France,Office Supplies,Paper,Consumer,11,48.1,529.1,274.34,254.76,48.15
ORD-08034,2023-06-29,2023,Q2,6,June,North America,United States,Clothing,Jackets,Consumer,10,236.26,2362.6,1058.2,1304.4,55.21
ORD-09819,2023-06-29,2023,Q2,6,June,Europe,United Kingdom,Electronics,Accessories,Consumer,9,751.39,6762.51,4535.82,2226.69,32.93
ORD-05503,2023-06-29,2023,Q2,6,June,Europe,Germany,Electronics,Monitors,Consumer,5,823.05,4115.25,2435.8,1679.45,40.81
ORD-05117,2023-06-30,2023,Q2,6,June,North America,Mexico,Furniture,Storage,Consumer,9,118.36,1065.24,547.29,517.95,48.62
ORD-09510,2023-06-30,2023,Q2,6,June,Europe,France,Office Supplies,Pens,Consumer,3,64.84,194.52,70.74,123.78,63.63
ORD-05601,2023-06-30,2023,Q2,6,June,Asia Pacific,South Korea,Electronics,Accessories,Corporate,10,132.45,1324.5,733.2,591.3,44.64
ORD-04935,2023-06-30,2023,Q2,6,June,Latin America,Colombia,Clothing,Shoes,Consumer,12,115.76,1389.12,583.68,805.44,57.98
ORD-05306,2023-06-30,2023,Q2,6,June,Latin America,Chile,Furniture,Desks,Corporate,3,715.4,2146.2,1114.47,1031.73,48.07
ORD-09174,2023-06-30,2023,Q2,6,June,Latin America,Argentina,Electronics,Laptops,Home Office,9,689.66,6206.94,3817.35,2389.59,38.5
ORD-05421,2023-06-30,2023,Q2,6,June,Europe,United Kingdom,Furniture,Bookcases,Corporate,5,167.72,838.6,526.45,312.15,37.22
ORD-09577,2023-06-30,2023,Q2,6,June,Latin America,Colombia,Electronics,Accessories,Corporate,3,728.59,2185.77,1264.35,921.42,42.16
ORD-09082,2023-06-30,2023,Q2,6,June,North America,Mexico,Office Supplies,Pens,Corporate,6,44.39,266.34,145.5,120.84,45.37
ORD-06447,2023-06-30,2023,Q2,6,June,Asia Pacific,South Korea,Office Supplies,Pens,Consumer,14,56.82,795.48,333.9,461.58,58.03
ORD-04870,2023-06-30,2023,Q2,6,June,Europe,Spain,Clothing,Accessories,Consumer,1,50.57,50.57,28.63,21.94,43.39
ORD-01117,2023-06-30,2023,Q2,6,June,Europe,France,Electronics,Laptops,Consumer,8,320.06,2560.48,1662.32,898.16,35.08
ORD-00613,2023-06-30,2023,Q2,6,June,Asia Pacific,China,Office Supplies,Envelopes,Consumer,1,74.28,74.28,40.65,33.63,45.27
ORD-02305,2023-06-30,2023,Q2,6,June,Europe,Germany,Electronics,Monitors,Corporate,12,92.5,1110.0,647.04,462.96,41.71
ORD-02987,2023-06-30,2023,Q2,6,June,Asia Pacific,South Korea,Office Supplies,Binders,Consumer,11,51.96,571.56,268.95,302.61,52.94
ORD-07207,2023-06-30,2023,Q2,6,June,Europe,Italy,Electronics,Phones,Corporate,11,349.81,3847.91,2518.45,1329.46,34.55
ORD-00642,2023-06-30,2023,Q2,6,June,North America,United States,Electronics,Tablets,Corporate,6,863.78,5182.68,3378.96,1803.72,34.8
ORD-01877,2023-06-30,2023,Q2,6,June,Europe,Spain,Office Supplies,Envelopes,Corporate,6,71.8,430.8,222.48,208.32,48.36
ORD-08721,2023-06-30,2023,Q2,6,June,Latin America,Brazil,Office Supplies,Pens,Corporate,10,73.89,738.9,259.8,479.1,64.84
ORD-03375,2023-07-01,2023,Q3,7,July,North America,United States,Clothing,Shoes,Corporate,5,43.31,216.55,89.15,127.4,58.83
ORD-08724,2023-07-01,2023,Q3,7,July,Asia Pacific,Australia,Furniture,Storage,Consumer,6,723.7,4342.2,2473.86,1868.34,43.03
ORD-05300,2023-07-01,2023,Q3,7,July,North America,Mexico,Clothing,Accessories,Home Office,9,146.16,1315.44,744.66,570.78,43.39
ORD-05723,2023-07-01,2023,Q3,7,July,Asia Pacific,Australia,Electronics,Tablets,Corporate,12,943.76,11325.12,6355.92,4969.2,43.88
ORD-00240,2023-07-01,2023,Q3,7,July,Latin America,Argentina,Furniture,Tables,Consumer,3,450.47,1351.41,793.44,557.97,41.29
ORD-02114,2023-07-01,2023,Q3,7,July,Europe,United Kingdom,Office Supplies,Envelopes,Consumer,8,43.52,348.16,188.24,159.92,45.93
ORD-02698,2023-07-01,2023,Q3,7,July,Europe,Spain,Furniture,Desks,Consumer,12,620.71,7448.52,4044.48,3404.04,45.7
ORD-06065,2023-07-01,2023,Q3,7,July,Latin America,Brazil,Electronics,Laptops,Home Office,3,1168.89,3506.67,2172.0,1334.67,38.06
ORD-08367,2023-07-01,2023,Q3,7,July,North America,Mexico,Clothing,Jackets,Corporate,1,284.8,284.8,127.47,157.33,55.24
ORD-08295,2023-07-01,2023,Q3,7,July,North America,Mexico,Electronics,Phones,Consumer,2,362.24,724.48,501.04,223.44,30.84
ORD-08937,2023-07-01,2023,Q3,7,July,Asia Pacific,Australia,Furniture,Chairs,Home Office,9,729.01,6561.09,3779.82,2781.27,42.39
ORD-07039,2023-07-02,2023,Q3,7,July,Latin America,Argentina,Clothing,Pants,Consumer,8,229.17,1833.36,841.6,991.76,54.1
ORD-04871,2023-07-02,2023,Q3,7,July,Latin America,Chile,Office Supplies,Labels,Consumer,14,23.5,329.0,146.86,182.14,55.36
ORD-05105,2023-07-02,2023,Q3,7,July,Europe,United Kingdom,Furniture,Storage,Corporate,2,133.87,267.74,153.74,114.0,42.58
ORD-02133,2023-07-02,2023,Q3,7,July,Europe,Spain,Electronics,Monitors,Consumer,2,564.61,1129.22,744.54,384.68,34.07
ORD-00718,2023-07-02,2023,Q3,7,July,North America,United States,Clothing,Jackets,Consumer,2,215.32,430.64,190.26,240.38,55.82
ORD-04013,2023-07-03,2023,Q3,7,July,Asia Pacific,India,Furniture,Bookcases,Consumer,12,393.62,4723.44,2718.48,2004.96,42.45
ORD-09853,2023-07-03,2023,Q3,7,July,North America,Mexico,Office Supplies,Pens,Corporate,3,77.52,232.56,111.93,120.63,51.87
ORD-07533,2023-07-03,2023,Q3,7,July,Europe,Italy,Office Supplies,Paper,Consumer,3,65.79,197.37,73.62,123.75,62.7
ORD-04823,2023-07-03,2023,Q3,7,July,Europe,France,Office Supplies,Binders,Consumer,7,6.48,45.36,22.19,23.17,51.08
ORD-09063,2023-07-03,2023,Q3,7,July,Europe,France,Furniture,Chairs,Corporate,6,536.52,3219.12,1743.12,1476.0,45.85
ORD-03312,2023-07-03,2023,Q3,7,July,Latin America,Brazil,Furniture,Desks,Corporate,11,206.67,2273.37,1462.78,810.59,35.66
ORD-05978,2023-07-03,2023,Q3,7,July,Europe,United Kingdom,Furniture,Chairs,Consumer,11,593.74,6531.14,3909.51,2621.63,40.14
ORD-01415,2023-07-03,2023,Q3,7,July,Europe,Germany,Furniture,Bookcases,Corporate,9,39.87,358.83,223.56,135.27,37.7
ORD-00832,2023-07-04,2023,Q3,7,July,Europe,Spain,Electronics,Tablets,Consumer,11,1085.96,11945.56,7585.05,4360.51,36.5
ORD-04942,2023-07-04,2023,Q3,7,July,North America,United States,Electronics,Accessories,Consumer,14,908.77,12722.78,7501.34,5221.44,41.04
ORD-04756,2023-07-04,2023,Q3,7,July,Europe,France,Furniture,Storage,Home Office,1,781.76,781.76,482.8,298.96,38.24
ORD-08437,2023-07-04,2023,Q3,7,July,North America,Mexico,Office Supplies,Envelopes,Consumer,2,58.2,116.4,56.08,60.32,51.82
ORD-07645,2023-07-04,2023,Q3,7,July,Asia Pacific,Australia,Clothing,Pants,Consumer,9,54.82,493.38,274.77,218.61,44.31
ORD-08076,2023-07-04,2023,Q3,7,July,Europe,Germany,Electronics,Phones,Consumer,2,1093.32,2186.64,1480.86,705.78,32.28
ORD-05878,2023-07-04,2023,Q3,7,July,Latin America,Colombia,Clothing,Shirts,Consumer,7,115.14,805.98,373.94,432.04,53.6
ORD-09090,2023-07-04,2023,Q3,7,July,North America,United States,Furniture,Storage,Corporate,8,271.07,2168.56,1364.96,803.6,37.06
ORD-00806,2023-07-04,2023,Q3,7,July,Asia Pacific,South Korea,Clothing,Accessories,Home Office,9,175.94,1583.46,815.67,767.79,48.49
ORD-09883,2023-07-04,2023,Q3,7,July,Asia Pacific,India,Furniture,Desks,Home Office,3,640.87,1922.61,974.37,948.24,49.32
ORD-02352,2023-07-04,2023,Q3,7,July,Asia Pacific,South Korea,Electronics,Phones,Home Office,3,1156.67,3470.01,2007.15,1462.86,42.16
ORD-07633,2023-07-04,2023,Q3,7,July,Asia Pacific,South Korea,Electronics,Accessories,Consumer,11,1422.12,15643.32,9775.15,5868.17,37.51
ORD-09243,2023-07-05,2023,Q3,7,July,Europe,Italy,Electronics,Monitors,Consumer,14,1488.81,20843.34,12919.48,7923.86,38.02
ORD-06245,2023-07-05,2023,Q3,7,July,Asia Pacific,Japan,Electronics,Laptops,Home Office,7,758.53,5309.71,3712.24,1597.47,30.09
ORD-00356,2023-07-05,2023,Q3,7,July,North America,Canada,Office Supplies,Labels,Consumer,5,17.64,88.2,43.0,45.2,51.25
ORD-06399,2023-07-05,2023,Q3,7,July,North America,Mexico,Furniture,Bookcases,Corporate,11,578.9,6367.9,3335.2,3032.7,47.62
ORD-04786,2023-07-05,2023,Q3,7,July,Asia Pacific,South Korea,Clothing,Shoes,Corporate,13,112.1,1457.3,848.38,608.92,41.78
ORD-00177,2023-07-05,2023,Q3,7,July,North America,Mexico,Electronics,Accessories,Consumer,9,168.49,1516.41,1053.36,463.05,30.54
ORD-02343,2023-07-05,2023,Q3,7,July,Asia Pacific,South Korea,Clothing,Shoes,Corporate,2,97.7,195.4,110.2,85.2,43.6
ORD-07353,2023-07-05,2023,Q3,7,July,North America,United States,Office Supplies,Envelopes,Consumer,13,33.57,436.41,158.73,277.68,63.63
ORD-07044,2023-07-05,2023,Q3,7,July,Asia Pacific,Japan,Electronics,Phones,Home Office,2,682.33,1364.66,889.2,475.46,34.84
ORD-06878,2023-07-06,2023,Q3,7,July,Latin America,Chile,Electronics,Laptops,Consumer,10,488.65,4886.5,3305.8,1580.7,32.35
ORD-08989,2023-07-06,2023,Q3,7,July,Europe,France,Office Supplies,Paper,Corporate,12,31.28,375.36,145.32,230.04,61.29
ORD-00987,2023-07-06,2023,Q3,7,July,Europe,Spain,Furniture,Storage,Consumer,14,648.11,9073.54,5859.42,3214.12,35.42
ORD-08188,2023-07-06,2023,Q3,7,July,North America,Canada,Furniture,Tables,Corporate,3,448.46,1345.38,865.68,479.7,35.66
ORD-03026,2023-07-06,2023,Q3,7,July,North America,United States,Clothing,Shirts,Consumer,5,178.22,891.1,399.75,491.35,55.14
ORD-05647,2023-07-06,2023,Q3,7,July,Europe,Spain,Clothing,Jackets,Home Office,9,199.73,1797.57,1044.99,752.58,41.87
ORD-04038,2023-07-06,2023,Q3,7,July,Asia Pacific,Australia,Office Supplies,Binders,Consumer,1,65.31,65.31,26.89,38.42,58.83
ORD-06219,2023-07-06,2023,Q3,7,July,Latin America,Brazil,Furniture,Storage,Consumer,9,570.34,5133.06,3157.83,1975.23,38.48
ORD-08477,2023-07-07,2023,Q3,7,July,Asia Pacific,Japan,Furniture,Desks,Corporate,4,786.44,3145.76,2018.4,1127.36,35.84
ORD-08105,2023-07-07,2023,Q3,7,July,Europe,Germany,Office Supplies,Binders,Consumer,12,69.43,833.16,324.84,508.32,61.01
ORD-07173,2023-07-07,2023,Q3,7,July,North America,Mexico,Furniture,Desks,Corporate,9,215.13,1936.17,1109.25,826.92,42.71
ORD-01384,2023-07-07,2023,Q3,7,July,Europe,Italy,Office Supplies,Paper,Consumer,8,77.58,620.64,315.68,304.96,49.14
ORD-09481,2023-07-07,2023,Q3,7,July,Asia Pacific,Japan,Electronics,Phones,Home Office,4,753.79,3015.16,2099.88,915.28,30.36
ORD-05140,2023-07-07,2023,Q3,7,July,Asia Pacific,India,Clothing,Shirts,Corporate,5,264.54,1322.7,679.3,643.4,48.64
ORD-02471,2023-07-07,2023,Q3,7,July,Europe,Italy,Electronics,Phones,Home Office,12,1472.38,17668.56,11780.64,5887.92,33.32
ORD-01464,2023-07-07,2023,Q3,7,July,Asia Pacific,South Korea,Clothing,Accessories,Corporate,13,36.86,479.18,245.31,233.87,48.81
ORD-08865,2023-07-07,2023,Q3,7,July,Europe,Germany,Clothing,Pants,Home Office,1,124.57,124.57,56.64,67.93,54.53
ORD-03036,2023-07-07,2023,Q3,7,July,Asia Pacific,South Korea,Electronics,Phones,Consumer,3,929.89,2789.67,1846.14,943.53,33.82
ORD-03217,2023-07-07,2023,Q3,7,July,Europe,Italy,Office Supplies,Pens,Corporate,4,58.28,233.12,105.4,127.72,54.79
ORD-05995,2023-07-08,2023,Q3,7,July,Europe,Italy,Electronics,Phones,Consumer,9,156.31,1406.79,910.53,496.26,35.28
ORD-04341,2023-07-08,2023,Q3,7,July,Asia Pacific,Japan,Electronics,Monitors,Corporate,11,190.09,2090.99,1391.06,699.93,33.47
ORD-02250,2023-07-08,2023,Q3,7,July,Latin America,Argentina,Office Supplies,Paper,Consumer,3,38.16,114.48,56.52,57.96,50.63
ORD-09076,2023-07-08,2023,Q3,7,July,North America,Canada,Clothing,Shirts,Consumer,1,195.75,195.75,88.41,107.34,54.84
ORD-05043,2023-07-08,2023,Q3,7,July,Latin America,Brazil,Office Supplies,Paper,Corporate,9,3.54,31.86,11.97,19.89,62.43
ORD-07101,2023-07-08,2023,Q3,7,July,North America,Canada,Furniture,Bookcases,Consumer,3,580.42,1741.26,1075.5,665.76,38.23
ORD-01883,2023-07-08,2023,Q3,7,July,Asia Pacific,South Korea,Furniture,Desks,Home Office,8,485.06,3880.48,2196.08,1684.4,43.41
ORD-09738,2023-07-08,2023,Q3,7,July,North America,United States,Furniture,Desks,Consumer,1,321.28,321.28,183.82,137.46,42.79
ORD-00800,2023-07-08,2023,Q3,7,July,Europe,France,Electronics,Laptops,Corporate,6,475.27,2851.62,1894.56,957.06,33.56
ORD-01881,2023-07-08,2023,Q3,7,July,Europe,Italy,Office Supplies,Paper,Corporate,5,46.9,234.5,116.85,117.65,50.17
ORD-06311,2023-07-08,2023,Q3,7,July,North America,United States,Electronics,Tablets,Consumer,10,1211.26,12112.6,6883.9,5228.7,43.17
ORD-01686,2023-07-08,2023,Q3,7,July,Latin America,Chile,Office Supplies,Envelopes,Consumer,13,6.53,84.89,44.72,40.17,47.32
ORD-08894,2023-07-08,2023,Q3,7,July,Asia Pacific,South Korea,Electronics,Phones,Consumer,5,707.41,3537.05,2167.25,1369.8,38.73
ORD-02861,2023-07-09,2023,Q3,7,July,Asia Pacific,Australia,Clothing,Pants,Consumer,11,33.33,366.63,169.95,196.68,53.65
ORD-06556,2023-07-09,2023,Q3,7,July,Asia Pacific,Australia,Clothing,Pants,Consumer,4,103.23,412.92,218.68,194.24,47.04
ORD-09073,2023-07-09,2023,Q3,7,July,North America,United States,Office Supplies,Paper,Corporate,5,14.96,74.8,38.85,35.95,48.06
ORD-02459,2023-07-09,2023,Q3,7,July,Latin America,Argentina,Electronics,Accessories,Consumer,13,1379.09,17928.17,12065.69,5862.48,32.7
ORD-07018,2023-07-09,2023,Q3,7,July,Europe,France,Electronics,Tablets,Home Office,14,1376.63,19272.82,11717.86,7554.96,39.2
ORD-06584,2023-07-10,2023,Q3,7,July,Europe,Spain,Clothing,Pants,Home Office,14,170.47,2386.58,1163.12,1223.46,51.26
ORD-05358,2023-07-10,2023,Q3,7,July,North America,United States,Electronics,Tablets,Consumer,11,395.74,4353.14,2600.51,1752.63,40.26
ORD-04084,2023-07-10,2023,Q3,7,July,Asia Pacific,China,Electronics,Laptops,Corporate,3,326.0,978.0,579.18,398.82,40.78
ORD-09456,2023-07-10,2023,Q3,7,July,North America,United States,Clothing,Shirts,Corporate,13,141.24,1836.12,893.1,943.02,51.36
ORD-06202,2023-07-10,2023,Q3,7,July,North America,United States,Furniture,Bookcases,Corporate,11,546.53,6011.83,3056.57,2955.26,49.16
ORD-05247,2023-07-10,2023,Q3,7,July,Europe,Italy,Office Supplies,Pens,Consumer,11,27.78,305.58,160.05,145.53,47.62
ORD-05765,2023-07-10,2023,Q3,7,July,Asia Pacific,Japan,Office Supplies,Envelopes,Corporate,1,68.93,68.93,27.43,41.5,60.21
ORD-06330,2023-07-10,2023,Q3,7,July,Asia Pacific,India,Electronics,Phones,Consumer,11,107.6,1183.6,690.91,492.69,41.63
ORD-04399,2023-07-10,2023,Q3,7,July,North America,Mexico,Office Supplies,Pens,Consumer,3,28.47,85.41,35.52,49.89,58.41
ORD-04688,2023-07-11,2023,Q3,7,July,Europe,France,Office Supplies,Pens,Consumer,7,11.65,81.55,39.2,42.35,51.93
ORD-07857,2023-07-11,2023,Q3,7,July,Asia Pacific,Japan,Furniture,Chairs,Consumer,3,519.47,1558.41,879.45,678.96,43.57
ORD-00127,2023-07-11,2023,Q3,7,July,Europe,Germany,Electronics,Phones,Home Office,11,923.19,10155.09,5665.0,4490.09,44.22
ORD-08967,2023-07-11,2023,Q3,7,July,Europe,Spain,Clothing,Accessories,Consumer,1,124.25,124.25,72.36,51.89,41.76
ORD-04632,2023-07-11,2023,Q3,7,July,Asia Pacific,China,Clothing,Accessories,Corporate,1,248.91,248.91,124.38,124.53,50.03
ORD-02565,2023-07-11,2023,Q3,7,July,Europe,Italy,Office Supplies,Labels,Consumer,1,33.14,33.14,13.08,20.06,60.53
ORD-05187,2023-07-11,2023,Q3,7,July,Europe,United Kingdom,Electronics,Laptops,Corporate,6,152.88,917.28,568.62,348.66,38.01
ORD-01227,2023-07-11,2023,Q3,7,July,Europe,Italy,Electronics,Tablets,Consumer,5,297.25,1486.25,964.45,521.8,35.11
ORD-06146,2023-07-11,2023,Q3,7,July,North America,Canada,Electronics,Accessories,Corporate,1,1173.6,1173.6,770.11,403.49,34.38
ORD-03496,2023-07-11,2023,Q3,7,July,North America,Mexico,Clothing,Pants,Consumer,7,202.31,1416.17,634.76,781.41,55.18
ORD-01220,2023-07-11,2023,Q3,7,July,North America,Canada,Furniture,Tables,Consumer,2,613.14,1226.28,731.04,495.24,40.39
ORD-07123,2023-07-11,2023,Q3,7,July,Europe,Spain,Furniture,Tables,Consumer,5,719.08,3595.4,2259.75,1335.65,37.15
ORD-07405,2023-07-12,2023,Q3,7,July,Europe,United Kingdom,Electronics,Tablets,Consumer,6,960.42,5762.52,3297.6,2464.92,42.78
ORD-07393,2023-07-12,2023,Q3,7,July,North America,Canada,Office Supplies,Labels,Corporate,14,16.27,227.78,93.24,134.54,59.07
ORD-09336,2023-07-12,2023,Q3,7,July,North America,United States,Electronics,Accessories,Corporate,7,663.13,4641.91,2952.67,1689.24,36.39
ORD-02351,2023-07-12,2023,Q3,7,July,Europe,France,Office Supplies,Binders,Consumer,6,10.77,64.62,30.9,33.72,52.18
ORD-07781,2023-07-12,2023,Q3,7,July,Europe,United Kingdom,Electronics,Phones,Consumer,5,876.99,4384.95,2537.95,1847.0,42.12
ORD-09434,2023-07-12,2023,Q3,7,July,Europe,United Kingdom,Office Supplies,Paper,Home Office,2,37.71,75.42,33.3,42.12,55.85
ORD-02832,2023-07-12,2023,Q3,7,July,Latin America,Argentina,Clothing,Jackets,Consumer,1,66.11,66.11,36.33,29.78,45.05
ORD-06989,2023-07-12,2023,Q3,7,July,Asia Pacific,South Korea,Furniture,Tables,Corporate,6,192.86,1157.16,661.62,495.54,42.82
ORD-06250,2023-07-12,2023,Q3,7,July,Asia Pacific,China,Clothing,Shoes,Corporate,10,39.35,393.5,193.1,200.4,50.93
ORD-05262,2023-07-12,2023,Q3,7,July,Latin America,Colombia,Furniture,Bookcases,Consumer,13,556.81,7238.53,4618.9,2619.63,36.19
ORD-07923,2023-07-12,2023,Q3,7,July,North America,Mexico,Office Supplies,Paper,Home Office,7,38.92,272.44,101.08,171.36,62.9
ORD-02633,2023-07-12,2023,Q3,7,July,Asia Pacific,South Korea,Clothing,Accessories,Corporate,3,221.09,663.27,299.22,364.05,54.89
ORD-02549,2023-07-13,2023,Q3,7,July,North America,Canada,Office Supplies,Paper,Corporate,9,61.35,552.15,221.67,330.48,59.85
ORD-08853,2023-07-13,2023,Q3,7,July,Europe,Spain,Clothing,Jackets,Consumer,11,269.45,2963.95,1340.13,1623.82,54.79
ORD-02420,2023-07-13,2023,Q3,7,July,Europe,Italy,Office Supplies,Pens,Consumer,7,15.54,108.78,47.95,60.83,55.92
ORD-00742,2023-07-13,2023,Q3,7,July,Europe,United Kingdom,Clothing,Accessories,Home Office,8,216.11,1728.88,1014.96,713.92,41.29
ORD-09326,2023-07-13,2023,Q3,7,July,Asia Pacific,Australia,Clothing,Shoes,Consumer,9,260.04,2340.36,1048.05,1292.31,55.22
ORD-09848,2023-07-13,2023,Q3,7,July,North America,United States,Electronics,Monitors,Corporate,5,403.05,2015.25,1130.95,884.3,43.88
ORD-01638,2023-07-13,2023,Q3,7,July,North America,United States,Furniture,Chairs,Home Office,1,153.93,153.93,85.77,68.16,44.28
ORD-02907,2023-07-13,2023,Q3,7,July,Asia Pacific,Australia,Electronics,Laptops,Home Office,14,796.03,11144.42,7271.74,3872.68,34.75
ORD-02248,2023-07-13,2023,Q3,7,July,Asia Pacific,India,Office Supplies,Binders,Corporate,2,39.26,78.52,43.14,35.38,45.06
ORD-04318,2023-07-13,2023,Q3,7,July,North America,Mexico,Electronics,Phones,Corporate,3,241.91,725.73,413.49,312.24,43.02
ORD-05194,2023-07-13,2023,Q3,7,July,Asia Pacific,China,Office Supplies,Binders,Consumer,9,43.92,395.28,192.96,202.32,51.18
